date,frm,Date,FRM,risk_level,Risk level
2014-11-05,0.011903,2014-11-05,0.0119,40.55,3. Elevated risk
2014-11-06,0.012061,2014-11-06,0.0121,41.84,3. Elevated risk
2014-11-07,0.012024,2014-11-07,0.012,41.55,3. Elevated risk
2014-11-10,0.011481,2014-11-10,0.0115,36.8,2. General risk
2014-11-11,0.010895,2014-11-11,0.0109,30.73,2. General risk
2014-11-12,0.011245,2014-11-12,0.0112,34.67,2. General risk
2014-11-13,0.010756,2014-11-13,0.0108,29.15,2. General risk
2014-11-14,0.011174,2014-11-14,0.0112,33.88,2. General risk
2014-11-17,0.010133,2014-11-17,0.0101,21.69,2. General risk
2014-11-18,0.010913,2014-11-18,0.0109,31.12,2. General risk
2014-11-19,0.01115,2014-11-19,0.0112,33.61,2. General risk
2014-11-20,0.01225,2014-11-20,0.0122,43.19,3. Elevated risk
2014-11-21,0.010951,2014-11-21,0.011,31.48,2. General risk
2014-11-24,0.011059,2014-11-24,0.0111,32.8,2. General risk
2014-11-25,0.010981,2014-11-25,0.011,31.86,2. General risk
2014-11-26,0.010689,2014-11-26,0.0107,28.17,2. General risk
2014-11-27,0.010247,2014-11-27,0.0102,22.96,2. General risk
2014-11-28,0.010402,2014-11-28,0.0104,25,2. General risk
2014-12-02,0.010125,2014-12-02,0.0101,21.62,2. General risk
2014-12-03,0.010557,2014-12-03,0.0106,26.46,2. General risk
2014-12-04,0.010436,2014-12-04,0.0104,25.36,2. General risk
2014-12-05,0.011696,2014-12-05,0.0117,38.51,2. General risk
2014-12-08,0.011016,2014-12-08,0.011,32.34,2. General risk
2014-12-09,0.011653,2014-12-09,0.0117,38.2,2. General risk
2014-12-10,0.011811,2014-12-10,0.0118,39.83,2. General risk
2014-12-11,0.01223,2014-12-11,0.0122,43.02,3. Elevated risk
2014-12-12,0.013117,2014-12-12,0.0131,49.18,3. Elevated risk
2014-12-15,0.010831,2014-12-15,0.0108,29.87,2. General risk
2014-12-16,0.012881,2014-12-16,0.0129,48.15,3. Elevated risk
2014-12-17,0.01233,2014-12-17,0.0123,44.17,3. Elevated risk
2014-12-18,0.013178,2014-12-18,0.0132,49.78,3. Elevated risk
2014-12-19,0.015463,2014-12-19,0.0155,61.83,4. High risk
2014-12-22,0.015987,2014-12-22,0.016,64.2,4. High risk
2014-12-23,0.014694,2014-12-23,0.0147,57.25,3. Elevated risk
2014-12-29,0.013724,2014-12-29,0.0137,52.88,3. Elevated risk
2014-12-30,0.01357,2014-12-30,0.0136,51.94,3. Elevated risk
2015-01-05,0.013785,2015-01-05,0.0138,53.31,3. Elevated risk
2015-01-06,0.013458,2015-01-06,0.0135,51.2,3. Elevated risk
2015-01-07,0.013761,2015-01-07,0.0138,53.19,3. Elevated risk
2015-01-08,0.013358,2015-01-08,0.0134,50.53,3. Elevated risk
2015-01-09,0.013744,2015-01-09,0.0137,53.02,3. Elevated risk
2015-01-12,0.014113,2015-01-12,0.0141,54.77,3. Elevated risk
2015-01-13,0.013704,2015-01-13,0.0137,52.78,3. Elevated risk
2015-01-14,0.013074,2015-01-14,0.0131,48.99,3. Elevated risk
2015-01-15,0.012907,2015-01-15,0.0129,48.34,3. Elevated risk
2015-01-16,0.013622,2015-01-16,0.0136,52.11,3. Elevated risk
2015-01-19,0.012761,2015-01-19,0.0128,47.29,3. Elevated risk
2015-01-20,0.012445,2015-01-20,0.0124,45.2,3. Elevated risk
2015-01-21,0.013649,2015-01-21,0.0136,52.33,3. Elevated risk
2015-01-22,0.012781,2015-01-22,0.0128,47.41,3. Elevated risk
2015-01-23,0.012459,2015-01-23,0.0125,45.3,3. Elevated risk
2015-01-26,0.012126,2015-01-26,0.0121,42.37,3. Elevated risk
2015-01-27,0.012223,2015-01-27,0.0122,42.87,3. Elevated risk
2015-01-28,0.011739,2015-01-28,0.0117,39.06,2. General risk
2015-01-29,0.012178,2015-01-29,0.0122,42.68,3. Elevated risk
2015-01-30,0.011966,2015-01-30,0.012,41.03,3. Elevated risk
2015-02-02,0.012352,2015-02-02,0.0124,44.46,3. Elevated risk
2015-02-03,0.011935,2015-02-03,0.0119,40.76,3. Elevated risk
2015-02-04,0.011191,2015-02-04,0.0112,34.09,2. General risk
2015-02-05,0.010982,2015-02-05,0.011,31.89,2. General risk
2015-02-06,0.011273,2015-02-06,0.0113,34.88,2. General risk
2015-02-09,0.010697,2015-02-09,0.0107,28.21,2. General risk
2015-02-10,0.01224,2015-02-10,0.0122,43.11,3. Elevated risk
2015-02-11,0.010918,2015-02-11,0.0109,31.17,2. General risk
2015-02-12,0.011717,2015-02-12,0.0117,38.75,2. General risk
2015-02-13,0.012493,2015-02-13,0.0125,45.56,3. Elevated risk
2015-02-16,0.011693,2015-02-16,0.0117,38.48,2. General risk
2015-02-17,0.010881,2015-02-17,0.0109,30.47,2. General risk
2015-02-18,0.011122,2015-02-18,0.0111,33.28,2. General risk
2015-02-19,0.011906,2015-02-19,0.0119,40.62,3. Elevated risk
2015-02-20,0.011215,2015-02-20,0.0112,34.33,2. General risk
2015-02-23,0.011993,2015-02-23,0.012,41.27,3. Elevated risk
2015-02-24,0.010507,2015-02-24,0.0105,25.84,2. General risk
2015-02-25,0.010863,2015-02-25,0.0109,30.28,2. General risk
2015-02-26,0.011427,2015-02-26,0.0114,36.23,2. General risk
2015-02-27,0.01091,2015-02-27,0.0109,30.97,2. General risk
2015-03-02,0.010882,2015-03-02,0.0109,30.52,2. General risk
2015-03-03,0.011474,2015-03-03,0.0115,36.71,2. General risk
2015-03-04,0.011607,2015-03-04,0.0116,37.76,2. General risk
2015-03-05,0.011391,2015-03-05,0.0114,36.06,2. General risk
2015-03-06,0.012131,2015-03-06,0.0121,42.44,3. Elevated risk
2015-03-09,0.011587,2015-03-09,0.0116,37.55,2. General risk
2015-03-10,0.010491,2015-03-10,0.0105,25.7,2. General risk
2015-03-11,0.010517,2015-03-11,0.0105,26.06,2. General risk
2015-03-12,0.010825,2015-03-12,0.0108,29.75,2. General risk
2015-03-13,0.01197,2015-03-13,0.012,41.07,3. Elevated risk
2015-03-16,0.011902,2015-03-16,0.0119,40.52,3. Elevated risk
2015-03-17,0.011509,2015-03-17,0.0115,36.95,2. General risk
2015-03-18,0.010562,2015-03-18,0.0106,26.68,2. General risk
2015-03-19,0.011452,2015-03-19,0.0115,36.47,2. General risk
2015-03-20,0.010558,2015-03-20,0.0106,26.51,2. General risk
2015-03-23,0.011016,2015-03-23,0.011,32.34,2. General risk
2015-03-24,0.010243,2015-03-24,0.0102,22.84,2. General risk
2015-03-25,0.010458,2015-03-25,0.0105,25.55,2. General risk
2015-03-26,0.009773,2015-03-26,0.0098,17.75,1. Low risk
2015-03-27,0.009595,2015-03-27,0.0096,15.79,1. Low risk
2015-03-30,0.011004,2015-03-30,0.011,32.2,2. General risk
2015-03-31,0.010517,2015-03-31,0.0105,26.06,2. General risk
2015-04-01,0.009791,2015-04-01,0.0098,17.97,1. Low risk
2015-04-02,0.011647,2015-04-02,0.0116,38.08,2. General risk
2015-04-03,0.009907,2015-04-03,0.0099,19.46,1. Low risk
2015-04-06,0.00987,2015-04-06,0.0099,18.93,1. Low risk
2015-04-07,0.010238,2015-04-07,0.0102,22.79,2. General risk
2015-04-08,0.010028,2015-04-08,0.01,20.59,2. General risk
2015-04-09,0.010794,2015-04-09,0.0108,29.44,2. General risk
2015-04-10,0.010603,2015-04-10,0.0106,27.26,2. General risk
2015-04-14,0.009858,2015-04-14,0.0099,18.86,1. Low risk
2015-04-15,0.009667,2015-04-15,0.0097,16.51,1. Low risk
2015-04-16,0.009464,2015-04-16,0.0095,14.08,1. Low risk
2015-04-17,0.0092,2015-04-17,0.0092,11.2,1. Low risk
2015-04-20,0.009234,2015-04-20,0.0092,11.64,1. Low risk
2015-04-21,0.010064,2015-04-21,0.0101,20.83,2. General risk
2015-04-22,0.010244,2015-04-22,0.0102,22.91,2. General risk
2015-04-23,0.00993,2015-04-23,0.0099,19.58,1. Low risk
2015-04-24,0.00999,2015-04-24,0.01,20.25,2. General risk
2015-04-27,0.010081,2015-04-27,0.0101,21.14,2. General risk
2015-04-28,0.010786,2015-04-28,0.0108,29.37,2. General risk
2015-04-29,0.011081,2015-04-29,0.0111,32.97,2. General risk
2015-04-30,0.010424,2015-04-30,0.0104,25.14,2. General risk
2015-05-04,0.01133,2015-05-04,0.0113,35.56,2. General risk
2015-05-05,0.01047,2015-05-05,0.0105,25.6,2. General risk
2015-05-06,0.010365,2015-05-06,0.0104,24.42,2. General risk
2015-05-07,0.010727,2015-05-07,0.0107,28.6,2. General risk
2015-05-08,0.010615,2015-05-08,0.0106,27.38,2. General risk
2015-05-11,0.010741,2015-05-11,0.0107,28.84,2. General risk
2015-05-12,0.011228,2015-05-12,0.0112,34.55,2. General risk
2015-05-13,0.011764,2015-05-13,0.0118,39.3,2. General risk
2015-05-14,0.011705,2015-05-14,0.0117,38.58,2. General risk
2015-05-15,0.010678,2015-05-15,0.0107,27.95,2. General risk
2015-05-18,0.009765,2015-05-18,0.0098,17.66,1. Low risk
2015-05-19,0.010251,2015-05-19,0.0103,23.01,2. General risk
2015-05-20,0.009189,2015-05-20,0.0092,11.11,1. Low risk
2015-05-21,0.009419,2015-05-21,0.0094,13.7,1. Low risk
2015-05-22,0.009943,2015-05-22,0.0099,19.79,1. Low risk
2015-05-25,0.010115,2015-05-25,0.0101,21.55,2. General risk
2015-05-26,0.00925,2015-05-26,0.0092,11.92,1. Low risk
2015-05-27,0.009307,2015-05-27,0.0093,12.45,1. Low risk
2015-05-28,0.009111,2015-05-28,0.0091,10.51,1. Low risk
2015-05-29,0.008835,2015-05-29,0.0088,8.42,1. Low risk
2015-06-02,0.010026,2015-06-02,0.01,20.51,2. General risk
2015-06-03,0.009773,2015-06-03,0.0098,17.75,1. Low risk
2015-06-04,0.009853,2015-06-04,0.0099,18.79,1. Low risk
2015-06-05,0.009348,2015-06-05,0.0093,13,1. Low risk
2015-06-08,0.009948,2015-06-08,0.0099,19.84,1. Low risk
2015-06-09,0.01029,2015-06-09,0.0103,23.58,2. General risk
2015-06-10,0.011005,2015-06-10,0.011,32.22,2. General risk
2015-06-11,0.009418,2015-06-11,0.0094,13.68,1. Low risk
2015-06-12,0.011372,2015-06-12,0.0114,35.92,2. General risk
2015-06-15,0.009017,2015-06-15,0.009,9.76,1. Low risk
2015-06-16,0.009333,2015-06-16,0.0093,12.69,1. Low risk
2015-06-17,0.009272,2015-06-17,0.0093,12.09,1. Low risk
2015-06-18,0.009616,2015-06-18,0.0096,16,1. Low risk
2015-06-19,0.009579,2015-06-19,0.0096,15.55,1. Low risk
2015-06-22,0.00957,2015-06-22,0.0096,15.36,1. Low risk
2015-06-23,0.009469,2015-06-23,0.0095,14.16,1. Low risk
2015-06-24,0.008854,2015-06-24,0.0089,8.52,1. Low risk
2015-06-25,0.008634,2015-06-25,0.0086,7.22,1. Low risk
2015-06-26,0.009433,2015-06-26,0.0094,13.8,1. Low risk
2015-06-29,0.009739,2015-06-29,0.0097,17.42,1. Low risk
2015-06-30,0.008344,2015-06-30,0.0083,5.09,1. Low risk
2015-07-01,0.008448,2015-07-01,0.0084,5.85,1. Low risk
2015-07-02,0.010091,2015-07-02,0.0101,21.23,2. General risk
2015-07-03,0.010919,2015-07-03,0.0109,31.19,2. General risk
2015-07-06,0.009459,2015-07-06,0.0095,13.99,1. Low risk
2015-07-07,0.010397,2015-07-07,0.0104,24.83,2. General risk
2015-07-08,0.009891,2015-07-08,0.0099,19.22,1. Low risk
2015-07-09,0.009857,2015-07-09,0.0099,18.83,1. Low risk
2015-07-10,0.00972,2015-07-10,0.0097,17.11,1. Low risk
2015-07-13,0.00975,2015-07-13,0.0098,17.49,1. Low risk
2015-07-14,0.010105,2015-07-14,0.0101,21.45,2. General risk
2015-07-15,0.009602,2015-07-15,0.0096,15.88,1. Low risk
2015-07-16,0.009795,2015-07-16,0.0098,18.04,1. Low risk
2015-07-17,0.010175,2015-07-17,0.0102,22.02,2. General risk
2015-07-20,0.009831,2015-07-20,0.0098,18.45,1. Low risk
2015-07-21,0.009641,2015-07-21,0.0096,16.24,1. Low risk
2015-07-22,0.009782,2015-07-22,0.0098,17.85,1. Low risk
2015-07-23,0.009394,2015-07-23,0.0094,13.44,1. Low risk
2015-07-24,0.008908,2015-07-24,0.0089,8.93,1. Low risk
2015-07-27,0.009194,2015-07-27,0.0092,11.16,1. Low risk
2015-07-28,0.00899,2015-07-28,0.009,9.38,1. Low risk
2015-07-29,0.009205,2015-07-29,0.0092,11.3,1. Low risk
2015-07-30,0.009295,2015-07-30,0.0093,12.26,1. Low risk
2015-07-31,0.00934,2015-07-31,0.0093,12.86,1. Low risk
2015-08-03,0.008777,2015-08-03,0.0088,8.04,1. Low risk
2015-08-04,0.008566,2015-08-04,0.0086,6.74,1. Low risk
2015-08-05,0.00835,2015-08-05,0.0084,5.13,1. Low risk
2015-08-06,0.008222,2015-08-06,0.0082,4.39,1. Low risk
2015-08-07,0.008696,2015-08-07,0.0087,7.58,1. Low risk
2015-08-10,0.008673,2015-08-10,0.0087,7.41,1. Low risk
2015-08-11,0.009806,2015-08-11,0.0098,18.16,1. Low risk
2015-08-12,0.009665,2015-08-12,0.0097,16.46,1. Low risk
2015-08-13,0.009418,2015-08-13,0.0094,13.68,1. Low risk
2015-08-14,0.00932,2015-08-14,0.0093,12.62,1. Low risk
2015-08-17,0.008439,2015-08-17,0.0084,5.76,1. Low risk
2015-08-18,0.008725,2015-08-18,0.0087,7.77,1. Low risk
2015-08-19,0.009545,2015-08-19,0.0095,15,1. Low risk
2015-08-20,0.009836,2015-08-20,0.0098,18.47,1. Low risk
2015-08-21,0.009334,2015-08-21,0.0093,12.72,1. Low risk
2015-08-24,0.012307,2015-08-24,0.0123,43.98,3. Elevated risk
2015-08-25,0.013263,2015-08-25,0.0133,50.19,3. Elevated risk
2015-08-26,0.012464,2015-08-26,0.0125,45.35,3. Elevated risk
2015-08-27,0.012444,2015-08-27,0.0124,45.18,3. Elevated risk
2015-08-28,0.012033,2015-08-28,0.012,41.67,3. Elevated risk
2015-08-31,0.012115,2015-08-31,0.0121,42.32,3. Elevated risk
2015-09-01,0.012579,2015-09-01,0.0126,46.04,3. Elevated risk
2015-09-02,0.013142,2015-09-02,0.0131,49.5,3. Elevated risk
2015-09-03,0.012926,2015-09-03,0.0129,48.44,3. Elevated risk
2015-09-04,0.013121,2015-09-04,0.0131,49.28,3. Elevated risk
2015-09-07,0.012884,2015-09-07,0.0129,48.2,3. Elevated risk
2015-09-08,0.012901,2015-09-08,0.0129,48.32,3. Elevated risk
2015-09-09,0.012753,2015-09-09,0.0128,47.17,3. Elevated risk
2015-09-10,0.013665,2015-09-10,0.0137,52.52,3. Elevated risk
2015-09-11,0.012987,2015-09-11,0.013,48.63,3. Elevated risk
2015-09-14,0.012775,2015-09-14,0.0128,47.36,3. Elevated risk
2015-09-15,0.012877,2015-09-15,0.0129,48.13,3. Elevated risk
2015-09-16,0.013516,2015-09-16,0.0135,51.61,3. Elevated risk
2015-09-17,0.011968,2015-09-17,0.012,41.05,3. Elevated risk
2015-09-18,0.01306,2015-09-18,0.0131,48.97,3. Elevated risk
2015-09-21,0.01284,2015-09-21,0.0128,47.91,3. Elevated risk
2015-09-22,0.012536,2015-09-22,0.0125,45.8,3. Elevated risk
2015-09-23,0.012198,2015-09-23,0.0122,42.73,3. Elevated risk
2015-09-24,0.012332,2015-09-24,0.0123,44.22,3. Elevated risk
2015-09-25,0.012409,2015-09-25,0.0124,44.87,3. Elevated risk
2015-09-28,0.013008,2015-09-28,0.013,48.73,3. Elevated risk
2015-09-29,0.013891,2015-09-29,0.0139,53.72,3. Elevated risk
2015-09-30,0.013738,2015-09-30,0.0137,52.98,3. Elevated risk
2015-10-01,0.014016,2015-10-01,0.014,54.32,3. Elevated risk
2015-10-02,0.014213,2015-10-02,0.0142,55.33,3. Elevated risk
2015-10-05,0.012827,2015-10-05,0.0128,47.7,3. Elevated risk
2015-10-06,0.012382,2015-10-06,0.0124,44.63,3. Elevated risk
2015-10-07,0.013155,2015-10-07,0.0132,49.57,3. Elevated risk
2015-10-08,0.012552,2015-10-08,0.0126,45.92,3. Elevated risk
2015-10-09,0.012271,2015-10-09,0.0123,43.5,3. Elevated risk
2015-10-12,0.012772,2015-10-12,0.0128,47.31,3. Elevated risk
2015-10-13,0.011772,2015-10-13,0.0118,39.42,2. General risk
2015-10-14,0.01317,2015-10-14,0.0132,49.64,3. Elevated risk
2015-10-15,0.013047,2015-10-15,0.013,48.9,3. Elevated risk
2015-10-16,0.012298,2015-10-16,0.0123,43.81,3. Elevated risk
2015-10-19,0.012417,2015-10-19,0.0124,44.94,3. Elevated risk
2015-10-20,0.011934,2015-10-20,0.0119,40.74,3. Elevated risk
2015-10-21,0.012035,2015-10-21,0.012,41.7,3. Elevated risk
2015-10-22,0.011737,2015-10-22,0.0117,39.01,2. General risk
2015-10-23,0.011898,2015-10-23,0.0119,40.5,3. Elevated risk
2015-10-26,0.012508,2015-10-26,0.0125,45.73,3. Elevated risk
2015-10-27,0.011791,2015-10-27,0.0118,39.64,2. General risk
2015-10-28,0.012369,2015-10-28,0.0124,44.55,3. Elevated risk
2015-10-29,0.011091,2015-10-29,0.0111,33.06,2. General risk
2015-10-30,0.012681,2015-10-30,0.0127,46.69,3. Elevated risk
2015-11-02,0.011175,2015-11-02,0.0112,33.9,2. General risk
2015-11-03,0.013377,2015-11-03,0.0134,50.7,3. Elevated risk
2015-11-04,0.01229,2015-11-04,0.0123,43.74,3. Elevated risk
2015-11-05,0.012362,2015-11-05,0.0124,44.53,3. Elevated risk
2015-11-06,0.012303,2015-11-06,0.0123,43.91,3. Elevated risk
2015-11-09,0.014192,2015-11-09,0.0142,55.11,3. Elevated risk
2015-11-10,0.01392,2015-11-10,0.0139,53.86,3. Elevated risk
2015-11-11,0.01388,2015-11-11,0.0139,53.67,3. Elevated risk
2015-11-12,0.014198,2015-11-12,0.0142,55.21,3. Elevated risk
2015-11-13,0.013647,2015-11-13,0.0136,52.3,3. Elevated risk
2015-11-16,0.015311,2015-11-16,0.0153,61.16,4. High risk
2015-11-17,0.014111,2015-11-17,0.0141,54.75,3. Elevated risk
2015-11-18,0.013484,2015-11-18,0.0135,51.3,3. Elevated risk
2015-11-19,0.012202,2015-11-19,0.0122,42.75,3. Elevated risk
2015-11-20,0.012023,2015-11-20,0.012,41.53,3. Elevated risk
2015-11-23,0.01201,2015-11-23,0.012,41.39,3. Elevated risk
2015-11-24,0.009987,2015-11-24,0.01,20.18,2. General risk
2015-11-25,0.010026,2015-11-25,0.01,20.51,2. General risk
2015-11-26,0.010245,2015-11-26,0.0102,22.94,2. General risk
2015-11-27,0.008709,2015-11-27,0.0087,7.7,1. Low risk
2015-12-02,0.010255,2015-12-02,0.0103,23.06,2. General risk
2015-12-03,0.009492,2015-12-03,0.0095,14.47,1. Low risk
2015-12-04,0.009235,2015-12-04,0.0092,11.73,1. Low risk
2015-12-07,0.009785,2015-12-07,0.0098,17.92,1. Low risk
2015-12-08,0.008997,2015-12-08,0.009,9.45,1. Low risk
2015-12-09,0.008939,2015-12-09,0.0089,9.14,1. Low risk
2015-12-10,0.008682,2015-12-10,0.0087,7.51,1. Low risk
2015-12-11,0.008627,2015-12-11,0.0086,7.13,1. Low risk
2015-12-14,0.008305,2015-12-14,0.0083,4.94,1. Low risk
2015-12-15,0.00905,2015-12-15,0.0091,10,1. Low risk
2015-12-16,0.009265,2015-12-16,0.0093,12.04,1. Low risk
2015-12-17,0.008793,2015-12-17,0.0088,8.13,1. Low risk
2015-12-18,0.009861,2015-12-18,0.0099,18.88,1. Low risk
2015-12-21,0.009054,2015-12-21,0.0091,10.05,1. Low risk
2015-12-22,0.009477,2015-12-22,0.0095,14.3,1. Low risk
2015-12-23,0.008719,2015-12-23,0.0087,7.75,1. Low risk
2015-12-28,0.009318,2015-12-28,0.0093,12.57,1. Low risk
2015-12-29,0.00893,2015-12-29,0.0089,9.09,1. Low risk
2015-12-30,0.009351,2015-12-30,0.0094,13.12,1. Low risk
2016-01-04,0.008674,2016-01-04,0.0087,7.44,1. Low risk
2016-01-05,0.00892,2016-01-05,0.0089,9,1. Low risk
2016-01-06,0.008195,2016-01-06,0.0082,4.29,1. Low risk
2016-01-07,0.009541,2016-01-07,0.0095,14.85,1. Low risk
2016-01-08,0.00929,2016-01-08,0.0093,12.21,1. Low risk
2016-01-11,0.009483,2016-01-11,0.0095,14.4,1. Low risk
2016-01-12,0.009896,2016-01-12,0.0099,19.31,1. Low risk
2016-01-13,0.009783,2016-01-13,0.0098,17.9,1. Low risk
2016-01-14,0.012333,2016-01-14,0.0123,44.24,3. Elevated risk
2016-01-15,0.011,2016-01-15,0.011,32.13,2. General risk
2016-01-18,0.014765,2016-01-18,0.0148,57.7,3. Elevated risk
2016-01-19,0.01346,2016-01-19,0.0135,51.22,3. Elevated risk
2016-01-20,0.012003,2016-01-20,0.012,41.29,3. Elevated risk
2016-01-21,0.013364,2016-01-21,0.0134,50.58,3. Elevated risk
2016-01-22,0.012134,2016-01-22,0.0121,42.51,3. Elevated risk
2016-01-25,0.013181,2016-01-25,0.0132,49.81,3. Elevated risk
2016-01-26,0.013937,2016-01-26,0.0139,53.98,3. Elevated risk
2016-01-27,0.013747,2016-01-27,0.0137,53.05,3. Elevated risk
2016-01-28,0.014338,2016-01-28,0.0143,55.64,3. Elevated risk
2016-01-29,0.013365,2016-01-29,0.0134,50.6,3. Elevated risk
2016-02-01,0.013334,2016-02-01,0.0133,50.43,3. Elevated risk
2016-02-02,0.014818,2016-02-02,0.0148,58.18,3. Elevated risk
2016-02-03,0.014785,2016-02-03,0.0148,57.87,3. Elevated risk
2016-02-04,0.0153,2016-02-04,0.0153,61.13,4. High risk
2016-02-05,0.014197,2016-02-05,0.0142,55.18,3. Elevated risk
2016-02-08,0.015984,2016-02-08,0.016,64.18,4. High risk
2016-02-09,0.014911,2016-02-09,0.0149,58.73,3. Elevated risk
2016-02-10,0.014896,2016-02-10,0.0149,58.64,3. Elevated risk
2016-02-11,0.014002,2016-02-11,0.014,54.25,3. Elevated risk
2016-02-12,0.014507,2016-02-12,0.0145,56.41,3. Elevated risk
2016-02-15,0.014099,2016-02-15,0.0141,54.73,3. Elevated risk
2016-02-16,0.016059,2016-02-16,0.0161,64.64,4. High risk
2016-02-17,0.016099,2016-02-17,0.0161,64.9,4. High risk
2016-02-18,0.014495,2016-02-18,0.0145,56.36,3. Elevated risk
2016-02-19,0.014887,2016-02-19,0.0149,58.59,3. Elevated risk
2016-02-22,0.016172,2016-02-22,0.0162,65.12,4. High risk
2016-02-23,0.014987,2016-02-23,0.015,59.21,3. Elevated risk
2016-02-24,0.014876,2016-02-24,0.0149,58.52,3. Elevated risk
2016-02-25,0.015754,2016-02-25,0.0158,63.29,4. High risk
2016-02-26,0.014457,2016-02-26,0.0145,56.17,3. Elevated risk
2016-02-29,0.015538,2016-02-29,0.0155,62.38,4. High risk
2016-03-01,0.01551,2016-03-01,0.0155,62.26,4. High risk
2016-03-02,0.0156,2016-03-02,0.0156,62.62,4. High risk
2016-03-03,0.016087,2016-03-03,0.0161,64.76,4. High risk
2016-03-04,0.015129,2016-03-04,0.0151,59.88,3. Elevated risk
2016-03-07,0.015273,2016-03-07,0.0153,60.87,4. High risk
2016-03-08,0.013699,2016-03-08,0.0137,52.76,3. Elevated risk
2016-03-09,0.014042,2016-03-09,0.014,54.46,3. Elevated risk
2016-03-10,0.01525,2016-03-10,0.0152,60.77,4. High risk
2016-03-11,0.01605,2016-03-11,0.016,64.56,4. High risk
2016-03-14,0.015772,2016-03-14,0.0158,63.41,4. High risk
2016-03-15,0.016089,2016-03-15,0.0161,64.83,4. High risk
2016-03-16,0.015548,2016-03-16,0.0155,62.43,4. High risk
2016-03-17,0.014621,2016-03-17,0.0146,56.91,3. Elevated risk
2016-03-18,0.015504,2016-03-18,0.0155,62.19,4. High risk
2016-03-21,0.015011,2016-03-21,0.015,59.33,3. Elevated risk
2016-03-22,0.015439,2016-03-22,0.0154,61.76,4. High risk
2016-03-23,0.015466,2016-03-23,0.0155,61.88,4. High risk
2016-03-24,0.014052,2016-03-24,0.0141,54.53,3. Elevated risk
2016-03-25,0.01642,2016-03-25,0.0164,66.22,4. High risk
2016-03-28,0.014794,2016-03-28,0.0148,57.97,3. Elevated risk
2016-03-29,0.014556,2016-03-29,0.0146,56.62,3. Elevated risk
2016-03-30,0.015693,2016-03-30,0.0157,63.03,4. High risk
2016-03-31,0.015919,2016-03-31,0.0159,63.92,4. High risk
2016-04-01,0.01475,2016-04-01,0.0147,57.61,3. Elevated risk
2016-04-04,0.01418,2016-04-04,0.0142,55.09,3. Elevated risk
2016-04-05,0.014056,2016-04-05,0.0141,54.56,3. Elevated risk
2016-04-06,0.015781,2016-04-06,0.0158,63.44,4. High risk
2016-04-07,0.017927,2016-04-07,0.0179,70.9,4. High risk
2016-04-08,0.016349,2016-04-08,0.0163,65.74,4. High risk
2016-04-11,0.015683,2016-04-11,0.0157,62.93,4. High risk
2016-04-12,0.014077,2016-04-12,0.0141,54.68,3. Elevated risk
2016-04-13,0.014242,2016-04-13,0.0142,55.45,3. Elevated risk
2016-04-14,0.013622,2016-04-14,0.0136,52.11,3. Elevated risk
2016-04-15,0.012896,2016-04-15,0.0129,48.25,3. Elevated risk
2016-04-18,0.012742,2016-04-18,0.0127,47.07,3. Elevated risk
2016-04-19,0.011315,2016-04-19,0.0113,35.32,2. General risk
2016-04-20,0.012351000000000001,2016-04-20,0.0124,44.41,3. Elevated risk
2016-04-21,0.012067,2016-04-21,0.0121,41.89,3. Elevated risk
2016-04-22,0.012022,2016-04-22,0.012,41.51,3. Elevated risk
2016-04-25,0.011208,2016-04-25,0.0112,34.29,2. General risk
2016-04-26,0.010899,2016-04-26,0.0109,30.78,2. General risk
2016-04-27,0.01052,2016-04-27,0.0105,26.08,2. General risk
2016-04-28,0.011472,2016-04-28,0.0115,36.61,2. General risk
2016-04-29,0.011542,2016-04-29,0.0115,37.28,2. General risk
2016-05-03,0.011168,2016-05-03,0.0112,33.78,2. General risk
2016-05-04,0.010363,2016-05-04,0.0104,24.35,2. General risk
2016-05-05,0.010116,2016-05-05,0.0101,21.57,2. General risk
2016-05-06,0.009401,2016-05-06,0.0094,13.48,1. Low risk
2016-05-09,0.009458,2016-05-09,0.0095,13.96,1. Low risk
2016-05-10,0.00973,2016-05-10,0.0097,17.32,1. Low risk
2016-05-11,0.009701,2016-05-11,0.0097,16.89,1. Low risk
2016-05-12,0.010171,2016-05-12,0.0102,22,2. General risk
2016-05-13,0.009772,2016-05-13,0.0098,17.71,1. Low risk
2016-05-16,0.009308,2016-05-16,0.0093,12.48,1. Low risk
2016-05-17,0.009336,2016-05-17,0.0093,12.76,1. Low risk
2016-05-18,0.009455,2016-05-18,0.0095,13.94,1. Low risk
2016-05-19,0.009122,2016-05-19,0.0091,10.6,1. Low risk
2016-05-20,0.009688,2016-05-20,0.0097,16.75,1. Low risk
2016-05-23,0.008911,2016-05-23,0.0089,8.95,1. Low risk
2016-05-24,0.010017,2016-05-24,0.01,20.44,2. General risk
2016-05-25,0.010402,2016-05-25,0.0104,25,2. General risk
2016-05-26,0.009847,2016-05-26,0.0098,18.69,1. Low risk
2016-05-27,0.008783,2016-05-27,0.0088,8.11,1. Low risk
2016-05-30,0.009503,2016-05-30,0.0095,14.49,1. Low risk
2016-05-31,0.008575,2016-05-31,0.0086,6.79,1. Low risk
2016-06-01,0.009219,2016-06-01,0.0092,11.44,1. Low risk
2016-06-02,0.008932,2016-06-02,0.0089,9.12,1. Low risk
2016-06-03,0.009441,2016-06-03,0.0094,13.89,1. Low risk
