date,frm,Date,FRM,risk_level,Risk level
2014-05-21,0.01418,2014-05-21,0.0142,55.17,3. Elevated risk
2014-05-22,0.01283,2014-05-22,0.0128,47.43,3. Elevated risk
2014-05-23,0.013525,2014-05-23,0.0135,51.8,3. Elevated risk
2014-05-26,0.013301,2014-05-26,0.0133,50.57,3. Elevated risk
2014-05-27,0.015415,2014-05-27,0.0154,61.7,4. High risk
2014-05-28,0.015042,2014-05-28,0.015,59.68,3. Elevated risk
2014-05-29,0.015244,2014-05-29,0.0152,60.69,4. High risk
2014-05-30,0.013957,2014-05-30,0.014,54.33,3. Elevated risk
2014-06-02,0.012367,2014-06-02,0.0124,44.11,3. Elevated risk
2014-06-03,0.013027,2014-06-03,0.013,48.81,3. Elevated risk
2014-06-04,0.012813,2014-06-04,0.0128,47.31,3. Elevated risk
2014-06-05,0.012164,2014-06-05,0.0122,42.3,3. Elevated risk
2014-06-06,0.012859,2014-06-06,0.0129,47.72,3. Elevated risk
2014-06-10,0.01223,2014-06-10,0.0122,42.73,3. Elevated risk
2014-06-11,0.013111,2014-06-11,0.0131,49.22,3. Elevated risk
2014-06-12,0.013342,2014-06-12,0.0133,50.71,3. Elevated risk
2014-06-13,0.01334,2014-06-13,0.0133,50.69,3. Elevated risk
2014-06-16,0.012864,2014-06-16,0.0129,47.87,3. Elevated risk
2014-06-17,0.012628,2014-06-17,0.0126,45.99,3. Elevated risk
2014-06-18,0.013033,2014-06-18,0.013,48.86,3. Elevated risk
2014-06-19,0.012708,2014-06-19,0.0127,46.78,3. Elevated risk
2014-06-20,0.013469,2014-06-20,0.0135,51.55,3. Elevated risk
2014-06-23,0.01321,2014-06-23,0.0132,49.89,3. Elevated risk
2014-06-24,0.012609,2014-06-24,0.0126,45.89,3. Elevated risk
2014-06-25,0.013713,2014-06-25,0.0137,53.1,3. Elevated risk
2014-06-26,0.012364,2014-06-26,0.0124,44.06,3. Elevated risk
2014-06-27,0.012646,2014-06-27,0.0126,46.18,3. Elevated risk
2014-06-30,0.012319,2014-06-30,0.0123,43.84,3. Elevated risk
2014-07-01,0.011214,2014-07-01,0.0112,33.14,2. General risk
2014-07-02,0.012212,2014-07-02,0.0122,42.54,3. Elevated risk
2014-07-03,0.010878,2014-07-03,0.0109,29.02,2. General risk
2014-07-04,0.010244,2014-07-04,0.0102,21.19,2. General risk
2014-07-07,0.010687,2014-07-07,0.0107,26.58,2. General risk
2014-07-08,0.01265,2014-07-08,0.0126,46.25,3. Elevated risk
2014-07-09,0.012070000000000001,2014-07-09,0.0121,41.65,3. Elevated risk
2014-07-10,0.012898,2014-07-10,0.0129,48.35,3. Elevated risk
2014-07-11,0.012449,2014-07-11,0.0124,44.83,3. Elevated risk
2014-07-14,0.013007,2014-07-14,0.013,48.73,3. Elevated risk
2014-07-15,0.011655,2014-07-15,0.0117,37.38,2. General risk
2014-07-16,0.010888,2014-07-16,0.0109,29.09,2. General risk
2014-07-17,0.010811,2014-07-17,0.0108,28.27,2. General risk
2014-07-18,0.012284,2014-07-18,0.0123,43.38,3. Elevated risk
2014-07-21,0.013177,2014-07-21,0.0132,49.72,3. Elevated risk
2014-07-22,0.012523,2014-07-22,0.0125,45.34,3. Elevated risk
2014-07-23,0.010351,2014-07-23,0.0104,22.42,2. General risk
2014-07-24,0.011073,2014-07-24,0.0111,31.69,2. General risk
2014-07-25,0.010981,2014-07-25,0.011,30.44,2. General risk
2014-07-28,0.011203,2014-07-28,0.0112,32.97,2. General risk
2014-07-29,0.010281,2014-07-29,0.0103,21.6,2. General risk
2014-07-30,0.0104,2014-07-30,0.0104,22.99,2. General risk
2014-07-31,0.010807,2014-07-31,0.0108,28.25,2. General risk
2014-08-01,0.011116,2014-08-01,0.0111,32.03,2. General risk
2014-08-04,0.012133,2014-08-04,0.0121,42.03,3. Elevated risk
2014-08-05,0.012081,2014-08-05,0.0121,41.74,3. Elevated risk
2014-08-06,0.011707,2014-08-06,0.0117,38.03,2. General risk
2014-08-07,0.012239,2014-08-07,0.0122,42.88,3. Elevated risk
2014-08-08,0.011858,2014-08-08,0.0119,39.62,2. General risk
2014-08-11,0.010919,2014-08-11,0.0109,29.55,2. General risk
2014-08-12,0.01066,2014-08-12,0.0107,26.25,2. General risk
2014-08-13,0.010534,2014-08-13,0.0105,24.49,2. General risk
2014-08-14,0.011348,2014-08-14,0.0113,34.68,2. General risk
2014-08-18,0.011068,2014-08-18,0.0111,31.62,2. General risk
2014-08-19,0.010016,2014-08-19,0.01,18.51,1. Low risk
2014-08-20,0.011046,2014-08-20,0.011,31.26,2. General risk
2014-08-21,0.010895,2014-08-21,0.0109,29.26,2. General risk
2014-08-22,0.010684,2014-08-22,0.0107,26.49,2. General risk
2014-08-25,0.01102,2014-08-25,0.011,30.97,2. General risk
2014-08-26,0.011158,2014-08-26,0.0112,32.54,2. General risk
2014-08-27,0.012016,2014-08-27,0.012,41.05,3. Elevated risk
2014-08-28,0.012136,2014-08-28,0.0121,42.11,3. Elevated risk
2014-08-29,0.010971,2014-08-29,0.011,30.18,2. General risk
2014-09-01,0.009866,2014-09-01,0.0099,16.82,1. Low risk
2014-09-02,0.009795,2014-09-02,0.0098,16.12,1. Low risk
2014-09-03,0.011638,2014-09-03,0.0116,37.14,2. General risk
2014-09-04,0.010654,2014-09-04,0.0107,26.17,2. General risk
2014-09-05,0.011438,2014-09-05,0.0114,35.41,2. General risk
2014-09-08,0.011445,2014-09-08,0.0114,35.5,2. General risk
2014-09-09,0.010655,2014-09-09,0.0107,26.2,2. General risk
2014-09-10,0.011222,2014-09-10,0.0112,33.26,2. General risk
2014-09-11,0.009544,2014-09-11,0.0095,13.67,1. Low risk
2014-09-12,0.009596,2014-09-12,0.0096,14.15,1. Low risk
2014-09-15,0.009721,2014-09-15,0.0097,15.5,1. Low risk
2014-09-16,0.010351,2014-09-16,0.0104,22.42,2. General risk
2014-09-17,0.009424,2014-09-17,0.0094,12.65,1. Low risk
2014-09-18,0.010791,2014-09-18,0.0108,28.13,2. General risk
2014-09-19,0.01106,2014-09-19,0.0111,31.53,2. General risk
2014-09-22,0.010169,2014-09-22,0.0102,20.27,2. General risk
2014-09-23,0.010272,2014-09-23,0.0103,21.48,2. General risk
2014-09-24,0.010144,2014-09-24,0.0101,19.96,1. Low risk
2014-09-25,0.010551,2014-09-25,0.0106,24.7,2. General risk
2014-09-26,0.00953,2014-09-26,0.0095,13.64,1. Low risk
2014-09-29,0.00913,2014-09-29,0.0091,10.15,1. Low risk
2014-09-30,0.010059,2014-09-30,0.0101,19.04,1. Low risk
2014-10-01,0.009096,2014-10-01,0.0091,9.83,1. Low risk
2014-10-02,0.00908,2014-10-02,0.0091,9.66,1. Low risk
2014-10-03,0.009808,2014-10-03,0.0098,16.22,1. Low risk
2014-10-06,0.0091,2014-10-06,0.0091,9.86,1. Low risk
2014-10-07,0.009215,2014-10-07,0.0092,10.75,1. Low risk
2014-10-08,0.009923,2014-10-08,0.0099,17.45,1. Low risk
2014-10-09,0.009793,2014-10-09,0.0098,16.05,1. Low risk
2014-10-10,0.009188,2014-10-10,0.0092,10.44,1. Low risk
2014-10-13,0.00971,2014-10-13,0.0097,15.43,1. Low risk
2014-10-14,0.008855,2014-10-14,0.0089,8.32,1. Low risk
2014-10-15,0.008376,2014-10-15,0.0084,5.16,1. Low risk
2014-10-16,0.011435,2014-10-16,0.0114,35.36,2. General risk
2014-10-17,0.01023,2014-10-17,0.0102,20.92,2. General risk
2014-10-20,0.010923,2014-10-20,0.0109,29.57,2. General risk
2014-10-21,0.010627,2014-10-21,0.0106,25.84,2. General risk
2014-10-22,0.010539,2014-10-22,0.0105,24.54,2. General risk
2014-10-23,0.009997,2014-10-23,0.01,18.25,1. Low risk
2014-10-24,0.009878,2014-10-24,0.0099,16.94,1. Low risk
2014-10-27,0.009988,2014-10-27,0.01,18.1,1. Low risk
2014-10-28,0.010137,2014-10-28,0.0101,19.76,1. Low risk
2014-10-29,0.011172,2014-10-29,0.0112,32.66,2. General risk
2014-10-30,0.011959,2014-10-30,0.012,40.64,3. Elevated risk
2014-10-31,0.012028,2014-10-31,0.012,41.26,3. Elevated risk
2014-11-03,0.011728,2014-11-03,0.0117,38.23,2. General risk
2014-11-04,0.010576,2014-11-04,0.0106,25.11,2. General risk
2014-11-05,0.011289,2014-11-05,0.0113,33.96,2. General risk
2014-11-06,0.011147,2014-11-06,0.0111,32.49,2. General risk
2014-11-07,0.011441,2014-11-07,0.0114,35.45,2. General risk
2014-11-10,0.012498,2014-11-10,0.0125,45.05,3. Elevated risk
2014-11-11,0.01149,2014-11-11,0.0115,36.01,2. General risk
2014-11-12,0.010391,2014-11-12,0.0104,22.82,2. General risk
2014-11-13,0.010091,2014-11-13,0.0101,19.38,1. Low risk
2014-11-14,0.012268,2014-11-14,0.0123,43.24,3. Elevated risk
2014-11-17,0.009448,2014-11-17,0.0094,13.04,1. Low risk
2014-11-18,0.009948,2014-11-18,0.0099,17.74,1. Low risk
2014-11-19,0.011596,2014-11-19,0.0116,36.9,2. General risk
2014-11-20,0.012011,2014-11-20,0.012,41,3. Elevated risk
2014-11-21,0.012026,2014-11-21,0.012,41.21,3. Elevated risk
2014-11-24,0.011502,2014-11-24,0.0115,36.2,2. General risk
2014-11-25,0.011207,2014-11-25,0.0112,33.02,2. General risk
2014-11-26,0.01078,2014-11-26,0.0108,28.03,2. General risk
2014-11-27,0.010657,2014-11-27,0.0107,26.22,2. General risk
2014-11-28,0.011215,2014-11-28,0.0112,33.19,2. General risk
2014-12-02,0.010204,2014-12-02,0.0102,20.66,2. General risk
2014-12-03,0.011721,2014-12-03,0.0117,38.2,2. General risk
2014-12-04,0.010037,2014-12-04,0.01,18.8,1. Low risk
2014-12-05,0.010616,2014-12-05,0.0106,25.6,2. General risk
2014-12-08,0.010525,2014-12-08,0.0105,24.37,2. General risk
2014-12-09,0.010641,2014-12-09,0.0106,26.05,2. General risk
2014-12-10,0.011767,2014-12-10,0.0118,38.68,2. General risk
2014-12-11,0.012076,2014-12-11,0.0121,41.67,3. Elevated risk
2014-12-12,0.012457,2014-12-12,0.0125,44.88,3. Elevated risk
2014-12-15,0.011032,2014-12-15,0.011,31.07,2. General risk
2014-12-16,0.011058,2014-12-16,0.0111,31.45,2. General risk
2014-12-17,0.011106,2014-12-17,0.0111,31.98,2. General risk
2014-12-18,0.012902,2014-12-18,0.0129,48.4,3. Elevated risk
2014-12-19,0.01454,2014-12-19,0.0145,56.74,3. Elevated risk
2014-12-22,0.014986,2014-12-22,0.015,59.39,3. Elevated risk
2014-12-23,0.012219,2014-12-23,0.0122,42.59,3. Elevated risk
2014-12-29,0.011873,2014-12-29,0.0119,39.77,2. General risk
2014-12-30,0.014471,2014-12-30,0.0145,56.47,3. Elevated risk
2015-01-05,0.014487,2015-01-05,0.0145,56.54,3. Elevated risk
2015-01-06,0.013643,2015-01-06,0.0136,52.49,3. Elevated risk
2015-01-07,0.013876,2015-01-07,0.0139,53.89,3. Elevated risk
2015-01-08,0.01344,2015-01-08,0.0134,51.34,3. Elevated risk
2015-01-09,0.013713,2015-01-09,0.0137,53.1,3. Elevated risk
2015-01-12,0.014546,2015-01-12,0.0145,56.86,3. Elevated risk
2015-01-13,0.01315,2015-01-13,0.0132,49.43,3. Elevated risk
2015-01-14,0.013222,2015-01-14,0.0132,49.96,3. Elevated risk
2015-01-15,0.012822,2015-01-15,0.0128,47.36,3. Elevated risk
2015-01-16,0.013529,2015-01-16,0.0135,51.84,3. Elevated risk
2015-01-19,0.01355,2015-01-19,0.0136,52.04,3. Elevated risk
2015-01-20,0.014625,2015-01-20,0.0146,57.19,3. Elevated risk
2015-01-21,0.013044,2015-01-21,0.013,48.9,3. Elevated risk
2015-01-22,0.011399,2015-01-22,0.0114,35.07,2. General risk
2015-01-23,0.011435,2015-01-23,0.0114,35.36,2. General risk
2015-01-26,0.010997,2015-01-26,0.011,30.71,2. General risk
2015-01-27,0.011959,2015-01-27,0.012,40.64,3. Elevated risk
2015-01-28,0.011978,2015-01-28,0.012,40.71,3. Elevated risk
2015-01-29,0.012006,2015-01-29,0.012,40.95,3. Elevated risk
2015-01-30,0.011887,2015-01-30,0.0119,40.01,3. Elevated risk
2015-02-02,0.011697,2015-02-02,0.0117,37.89,2. General risk
2015-02-03,0.011103,2015-02-03,0.0111,31.91,2. General risk
2015-02-04,0.010717,2015-02-04,0.0107,27.09,2. General risk
2015-02-05,0.010816,2015-02-05,0.0108,28.3,2. General risk
2015-02-06,0.011659,2015-02-06,0.0117,37.45,2. General risk
2015-02-09,0.01127,2015-02-09,0.0113,33.77,2. General risk
2015-02-10,0.011899,2015-02-10,0.0119,40.11,3. Elevated risk
2015-02-11,0.011696,2015-02-11,0.0117,37.84,2. General risk
2015-02-12,0.011656,2015-02-12,0.0117,37.43,2. General risk
2015-02-13,0.011426,2015-02-13,0.0114,35.26,2. General risk
2015-02-16,0.010722,2015-02-16,0.0107,27.31,2. General risk
2015-02-17,0.01104,2015-02-17,0.011,31.19,2. General risk
2015-02-18,0.010739,2015-02-18,0.0107,27.48,2. General risk
2015-02-19,0.012231,2015-02-19,0.0122,42.76,3. Elevated risk
2015-02-20,0.010977,2015-02-20,0.011,30.42,2. General risk
2015-02-23,0.011378,2015-02-23,0.0114,34.88,2. General risk
2015-02-24,0.010638,2015-02-24,0.0106,25.98,2. General risk
2015-02-25,0.011766,2015-02-25,0.0118,38.66,2. General risk
2015-02-26,0.011274,2015-02-26,0.0113,33.86,2. General risk
2015-02-27,0.011068,2015-02-27,0.0111,31.62,2. General risk
2015-03-02,0.010749,2015-03-02,0.0107,27.57,2. General risk
2015-03-03,0.0124,2015-03-03,0.0124,44.35,3. Elevated risk
2015-03-04,0.01191,2015-03-04,0.0119,40.18,3. Elevated risk
2015-03-05,0.011878,2015-03-05,0.0119,39.89,2. General risk
2015-03-06,0.012549,2015-03-06,0.0125,45.53,3. Elevated risk
2015-03-09,0.013292,2015-03-09,0.0133,50.54,3. Elevated risk
2015-03-10,0.012957,2015-03-10,0.013,48.61,3. Elevated risk
2015-03-11,0.01102,2015-03-11,0.011,30.97,2. General risk
2015-03-12,0.011322,2015-03-12,0.0113,34.39,2. General risk
2015-03-13,0.012941,2015-03-13,0.0129,48.54,3. Elevated risk
2015-03-16,0.012247,2015-03-16,0.0122,42.93,3. Elevated risk
2015-03-17,0.011712,2015-03-17,0.0117,38.11,2. General risk
2015-03-18,0.011037,2015-03-18,0.011,31.14,2. General risk
2015-03-19,0.011006,2015-03-19,0.011,30.85,2. General risk
2015-03-20,0.011498,2015-03-20,0.0115,36.13,2. General risk
2015-03-23,0.010666,2015-03-23,0.0107,26.32,2. General risk
2015-03-24,0.010568,2015-03-24,0.0106,24.97,2. General risk
2015-03-25,0.011793,2015-03-25,0.0118,38.95,2. General risk
2015-03-26,0.011687,2015-03-26,0.0117,37.7,2. General risk
2015-03-27,0.010677,2015-03-27,0.0107,26.42,2. General risk
2015-03-30,0.01162,2015-03-30,0.0116,37.02,2. General risk
2015-03-31,0.011691,2015-03-31,0.0117,37.77,2. General risk
2015-04-01,0.012256,2015-04-01,0.0123,43.05,3. Elevated risk
2015-04-02,0.010411,2015-04-02,0.0104,23.19,2. General risk
2015-04-03,0.010017,2015-04-03,0.01,18.53,1. Low risk
2015-04-06,0.010773,2015-04-06,0.0108,27.91,2. General risk
2015-04-07,0.010637,2015-04-07,0.0106,25.96,2. General risk
2015-04-08,0.010345,2015-04-08,0.0103,22.32,2. General risk
2015-04-09,0.010315,2015-04-09,0.0103,22.03,2. General risk
2015-04-10,0.011137,2015-04-10,0.0111,32.32,2. General risk
2015-04-14,0.009817,2015-04-14,0.0098,16.29,1. Low risk
2015-04-15,0.010701,2015-04-15,0.0107,26.8,2. General risk
2015-04-16,0.010731,2015-04-16,0.0107,27.4,2. General risk
2015-04-17,0.009429,2015-04-17,0.0094,12.75,1. Low risk
2015-04-20,0.010008,2015-04-20,0.01,18.32,1. Low risk
2015-04-21,0.010485,2015-04-21,0.0105,23.96,2. General risk
2015-04-22,0.010721,2015-04-22,0.0107,27.28,2. General risk
2015-04-23,0.010274,2015-04-23,0.0103,21.5,2. General risk
2015-04-24,0.010906,2015-04-24,0.0109,29.36,2. General risk
2015-04-27,0.011345,2015-04-27,0.0113,34.59,2. General risk
2015-04-28,0.012029,2015-04-28,0.012,41.31,3. Elevated risk
2015-04-29,0.012288,2015-04-29,0.0123,43.48,3. Elevated risk
2015-04-30,0.011656,2015-04-30,0.0117,37.43,2. General risk
2015-05-04,0.011619,2015-05-04,0.0116,37,2. General risk
2015-05-05,0.011411,2015-05-05,0.0114,35.19,2. General risk
2015-05-06,0.010895,2015-05-06,0.0109,29.26,2. General risk
2015-05-07,0.012224,2015-05-07,0.0122,42.64,3. Elevated risk
2015-05-08,0.011632,2015-05-08,0.0116,37.09,2. General risk
2015-05-11,0.012254,2015-05-11,0.0123,43.02,3. Elevated risk
2015-05-12,0.011236,2015-05-12,0.0112,33.41,2. General risk
2015-05-13,0.011878,2015-05-13,0.0119,39.89,2. General risk
2015-05-14,0.011744,2015-05-14,0.0117,38.37,2. General risk
2015-05-15,0.011352,2015-05-15,0.0114,34.73,2. General risk
2015-05-18,0.011002,2015-05-18,0.011,30.83,2. General risk
2015-05-19,0.010154,2015-05-19,0.0102,20.13,2. General risk
2015-05-20,0.011015,2015-05-20,0.011,30.9,2. General risk
2015-05-21,0.010544,2015-05-21,0.0105,24.66,2. General risk
2015-05-22,0.010759,2015-05-22,0.0108,27.67,2. General risk
2015-05-25,0.010097,2015-05-25,0.0101,19.47,1. Low risk
2015-05-26,0.009834,2015-05-26,0.0098,16.46,1. Low risk
2015-05-27,0.009175,2015-05-27,0.0092,10.34,1. Low risk
2015-05-28,0.010663,2015-05-28,0.0107,26.27,2. General risk
2015-05-29,0.010156,2015-05-29,0.0102,20.15,2. General risk
2015-06-02,0.00999,2015-06-02,0.01,18.15,1. Low risk
2015-06-03,0.009612,2015-06-03,0.0096,14.32,1. Low risk
2015-06-04,0.0093,2015-06-04,0.0093,11.47,1. Low risk
2015-06-05,0.010419,2015-06-05,0.0104,23.23,2. General risk
2015-06-08,0.009326,2015-06-08,0.0093,11.74,1. Low risk
2015-06-09,0.010907,2015-06-09,0.0109,29.4,2. General risk
2015-06-10,0.010196,2015-06-10,0.0102,20.56,2. General risk
2015-06-11,0.011183,2015-06-11,0.0112,32.8,2. General risk
2015-06-12,0.010625,2015-06-12,0.0106,25.79,2. General risk
2015-06-15,0.009773,2015-06-15,0.0098,15.91,1. Low risk
2015-06-16,0.01102,2015-06-16,0.011,30.97,2. General risk
2015-06-17,0.009403,2015-06-17,0.0094,12.48,1. Low risk
2015-06-18,0.009663,2015-06-18,0.0097,14.77,1. Low risk
2015-06-19,0.009676,2015-06-19,0.0097,14.9,1. Low risk
2015-06-22,0.009784,2015-06-22,0.0098,15.96,1. Low risk
2015-06-23,0.011167,2015-06-23,0.0112,32.63,2. General risk
2015-06-24,0.009228,2015-06-24,0.0092,10.92,1. Low risk
2015-06-25,0.010482,2015-06-25,0.0105,23.91,2. General risk
2015-06-26,0.010985,2015-06-26,0.011,30.47,2. General risk
2015-06-29,0.009827,2015-06-29,0.0098,16.41,1. Low risk
2015-06-30,0.009335,2015-06-30,0.0093,11.83,1. Low risk
2015-07-01,0.009378,2015-07-01,0.0094,12.34,1. Low risk
2015-07-02,0.009348,2015-07-02,0.0093,12.05,1. Low risk
2015-07-03,0.009367,2015-07-03,0.0094,12.27,1. Low risk
2015-07-06,0.01045,2015-07-06,0.0104,23.6,2. General risk
2015-07-07,0.011057,2015-07-07,0.0111,31.43,2. General risk
2015-07-08,0.010272,2015-07-08,0.0103,21.48,2. General risk
2015-07-09,0.00996,2015-07-09,0.01,17.79,1. Low risk
2015-07-10,0.009454,2015-07-10,0.0095,13.11,1. Low risk
2015-07-13,0.009436,2015-07-13,0.0094,12.82,1. Low risk
2015-07-14,0.011177,2015-07-14,0.0112,32.75,2. General risk
2015-07-15,0.00967,2015-07-15,0.0097,14.85,1. Low risk
2015-07-16,0.01042,2015-07-16,0.0104,23.28,2. General risk
2015-07-17,0.010302,2015-07-17,0.0103,21.88,2. General risk
2015-07-20,0.009701,2015-07-20,0.0097,15.23,1. Low risk
2015-07-21,0.009605,2015-07-21,0.0096,14.27,1. Low risk
2015-07-22,0.008983,2015-07-22,0.009,8.99,1. Low risk
2015-07-23,0.009981,2015-07-23,0.01,17.98,1. Low risk
2015-07-24,0.009238,2015-07-24,0.0092,11.01,1. Low risk
2015-07-27,0.009357,2015-07-27,0.0094,12.15,1. Low risk
2015-07-28,0.009341,2015-07-28,0.0093,11.93,1. Low risk
2015-07-29,0.009302,2015-07-29,0.0093,11.52,1. Low risk
2015-07-30,0.008708,2015-07-30,0.0087,7.5,1. Low risk
2015-07-31,0.009137,2015-07-31,0.0091,10.2,1. Low risk
2015-08-03,0.008648,2015-08-03,0.0086,7.04,1. Low risk
2015-08-04,0.008697,2015-08-04,0.0087,7.42,1. Low risk
2015-08-05,0.009446,2015-08-05,0.0094,12.99,1. Low risk
2015-08-06,0.009405,2015-08-06,0.0094,12.51,1. Low risk
2015-08-07,0.008935,2015-08-07,0.0089,8.75,1. Low risk
2015-08-10,0.010127,2015-08-10,0.0101,19.69,1. Low risk
2015-08-11,0.01112,2015-08-11,0.0111,32.1,2. General risk
2015-08-12,0.010584,2015-08-12,0.0106,25.19,2. General risk
2015-08-13,0.011841,2015-08-13,0.0118,39.46,2. General risk
2015-08-14,0.009326,2015-08-14,0.0093,11.74,1. Low risk
2015-08-17,0.008454,2015-08-17,0.0085,5.76,1. Low risk
2015-08-18,0.008507,2015-08-18,0.0085,6.03,1. Low risk
2015-08-19,0.009054,2015-08-19,0.0091,9.52,1. Low risk
2015-08-20,0.010145,2015-08-20,0.0101,19.98,1. Low risk
2015-08-21,0.010135,2015-08-21,0.0101,19.74,1. Low risk
2015-08-24,0.012573,2015-08-24,0.0126,45.63,3. Elevated risk
2015-08-25,0.011804,2015-08-25,0.0118,39.09,2. General risk
2015-08-26,0.013282,2015-08-26,0.0133,50.45,3. Elevated risk
2015-08-27,0.012285,2015-08-27,0.0123,43.43,3. Elevated risk
2015-08-28,0.012916,2015-08-28,0.0129,48.45,3. Elevated risk
2015-08-31,0.012864,2015-08-31,0.0129,47.87,3. Elevated risk
2015-09-01,0.012607,2015-09-01,0.0126,45.87,3. Elevated risk
2015-09-02,0.011968,2015-09-02,0.012,40.68,3. Elevated risk
2015-09-03,0.012514,2015-09-03,0.0125,45.24,3. Elevated risk
2015-09-04,0.012523,2015-09-04,0.0125,45.34,3. Elevated risk
2015-09-07,0.012489,2015-09-07,0.0125,45.02,3. Elevated risk
2015-09-08,0.014066,2015-09-08,0.0141,54.78,3. Elevated risk
2015-09-09,0.012274,2015-09-09,0.0123,43.31,3. Elevated risk
2015-09-10,0.013515,2015-09-10,0.0135,51.77,3. Elevated risk
2015-09-11,0.013047,2015-09-11,0.013,48.95,3. Elevated risk
2015-09-14,0.013448,2015-09-14,0.0134,51.41,3. Elevated risk
2015-09-15,0.012882,2015-09-15,0.0129,48.23,3. Elevated risk
2015-09-16,0.013398,2015-09-16,0.0134,51.07,3. Elevated risk
2015-09-17,0.011903,2015-09-17,0.0119,40.13,3. Elevated risk
2015-09-18,0.012883,2015-09-18,0.0129,48.25,3. Elevated risk
2015-09-21,0.014409,2015-09-21,0.0144,56.28,3. Elevated risk
2015-09-22,0.014937,2015-09-22,0.0149,59.15,3. Elevated risk
2015-09-23,0.012837,2015-09-23,0.0128,47.58,3. Elevated risk
2015-09-24,0.014503,2015-09-24,0.0145,56.66,3. Elevated risk
2015-09-25,0.012298,2015-09-25,0.0123,43.55,3. Elevated risk
2015-09-28,0.012209,2015-09-28,0.0122,42.52,3. Elevated risk
2015-09-29,0.012996,2015-09-29,0.013,48.71,3. Elevated risk
2015-09-30,0.014185,2015-09-30,0.0142,55.19,3. Elevated risk
2015-10-01,0.013937,2015-10-01,0.0139,54.18,3. Elevated risk
2015-10-02,0.015396,2015-10-02,0.0154,61.51,4. High risk
2015-10-05,0.014343,2015-10-05,0.0143,55.8,3. Elevated risk
2015-10-06,0.015425,2015-10-06,0.0154,61.8,4. High risk
2015-10-07,0.015039,2015-10-07,0.015,59.65,3. Elevated risk
2015-10-08,0.012285,2015-10-08,0.0123,43.43,3. Elevated risk
2015-10-09,0.013197,2015-10-09,0.0132,49.82,3. Elevated risk
2015-10-12,0.01312,2015-10-12,0.0131,49.29,3. Elevated risk
2015-10-13,0.013649,2015-10-13,0.0136,52.52,3. Elevated risk
2015-10-14,0.014704,2015-10-14,0.0147,57.6,3. Elevated risk
2015-10-15,0.013932,2015-10-15,0.0139,54.13,3. Elevated risk
2015-10-16,0.013549,2015-10-16,0.0135,52.01,3. Elevated risk
2015-10-19,0.012643,2015-10-19,0.0126,46.13,3. Elevated risk
2015-10-20,0.011925,2015-10-20,0.0119,40.27,3. Elevated risk
2015-10-21,0.010893,2015-10-21,0.0109,29.14,2. General risk
2015-10-22,0.014807,2015-10-22,0.0148,58.38,3. Elevated risk
2015-10-23,0.013696,2015-10-23,0.0137,53.02,3. Elevated risk
2015-10-26,0.012882,2015-10-26,0.0129,48.23,3. Elevated risk
2015-10-27,0.012021,2015-10-27,0.012,41.12,3. Elevated risk
2015-10-28,0.012396,2015-10-28,0.0124,44.32,3. Elevated risk
2015-10-29,0.011702,2015-10-29,0.0117,37.96,2. General risk
2015-10-30,0.012543,2015-10-30,0.0125,45.48,3. Elevated risk
2015-11-02,0.012092,2015-11-02,0.0121,41.82,3. Elevated risk
2015-11-03,0.012937,2015-11-03,0.0129,48.52,3. Elevated risk
2015-11-04,0.013426,2015-11-04,0.0134,51.24,3. Elevated risk
2015-11-05,0.012306,2015-11-05,0.0123,43.65,3. Elevated risk
2015-11-06,0.012499,2015-11-06,0.0125,45.1,3. Elevated risk
2015-11-09,0.013851,2015-11-09,0.0139,53.7,3. Elevated risk
2015-11-10,0.014067,2015-11-10,0.0141,54.83,3. Elevated risk
2015-11-11,0.013242,2015-11-11,0.0132,50.11,3. Elevated risk
2015-11-12,0.014297,2015-11-12,0.0143,55.51,3. Elevated risk
2015-11-13,0.013355,2015-11-13,0.0134,50.81,3. Elevated risk
2015-11-16,0.015192,2015-11-16,0.0152,60.38,4. High risk
2015-11-17,0.015682,2015-11-17,0.0157,63.29,4. High risk
2015-11-18,0.013858,2015-11-18,0.0139,53.75,3. Elevated risk
2015-11-19,0.011067,2015-11-19,0.0111,31.57,2. General risk
2015-11-20,0.011472,2015-11-20,0.0115,35.77,2. General risk
2015-11-23,0.011367,2015-11-23,0.0114,34.83,2. General risk
2015-11-24,0.010341,2015-11-24,0.0103,22.25,2. General risk
2015-11-25,0.009922,2015-11-25,0.0099,17.43,1. Low risk
2015-11-26,0.010597,2015-11-26,0.0106,25.45,2. General risk
2015-11-27,0.009429,2015-11-27,0.0094,12.75,1. Low risk
2015-12-02,0.010394,2015-12-02,0.0104,22.87,2. General risk
2015-12-03,0.010534,2015-12-03,0.0105,24.49,2. General risk
2015-12-04,0.009519,2015-12-04,0.0095,13.55,1. Low risk
2015-12-07,0.009744,2015-12-07,0.0097,15.69,1. Low risk
2015-12-08,0.009096,2015-12-08,0.0091,9.83,1. Low risk
2015-12-09,0.0098,2015-12-09,0.0098,16.17,1. Low risk
2015-12-10,0.009974,2015-12-10,0.01,17.86,1. Low risk
2015-12-11,0.009123,2015-12-11,0.0091,10.12,1. Low risk
2015-12-14,0.009569,2015-12-14,0.0096,13.88,1. Low risk
2015-12-15,0.01004,2015-12-15,0.01,18.87,1. Low risk
2015-12-16,0.009447,2015-12-16,0.0094,13.02,1. Low risk
